Data,Último
28/02/13,11.54
01/03/13,11.59
04/03/13,11.54
05/03/13,11.66
06/03/13,11.85
07/03/13,11.93
08/03/13,12.28
11/03/13,12.22
12/03/13,12.03
13/03/13,12.02
14/03/13,11.83
15/03/13,11.84
18/03/13,11.99
19/03/13,11.92
20/03/13,12.03
21/03/13,11.89
22/03/13,11.75
25/03/13,11.65
26/03/13,11.77
27/03/13,11.8
28/03/13,11.98
01/04/13,11.81
02/04/13,11.64
03/04/13,11.6
04/04/13,11.27
05/04/13,11.26
08/04/13,11.26
09/04/13,11.52
10/04/13,11.7
11/04/13,11.74
12/04/13,11.52
15/04/13,11.27
16/04/13,11.56
17/04/13,11.27
18/04/13,10.89
19/04/13,11.13
22/04/13,11.09
23/04/13,11.14
24/04/13,11.22
25/04/13,11.29
26/04/13,10.91
29/04/13,10.92
30/04/13,11.2
02/05/13,11.07
03/05/13,11.23
06/05/13,11.21
07/05/13,11.54
08/05/13,11.66
09/05/13,11.66
10/05/13,11.55
13/05/13,11.33
14/05/13,11.5
15/05/13,11.69
16/05/13,11.58
17/05/13,11.74
20/05/13,11.84
21/05/13,12.03
22/05/13,12.19
23/05/13,12.09
24/05/13,12.05
27/05/13,12
28/05/13,12.04
29/05/13,11.75
31/05/13,11.87
03/06/13,11.78
04/06/13,11.84
05/06/13,11.43
06/06/13,11.53
07/06/13,11.46
10/06/13,11.44
11/06/13,11.06
12/06/13,11.04
13/06/13,11.01
14/06/13,10.77
17/06/13,10.83
18/06/13,10.77
19/06/13,10.63
20/06/13,10.75
21/06/13,10.47
24/06/13,10.12
25/06/13,10.16
26/06/13,10.21
27/06/13,10.42
28/06/13,10.55
01/07/13,10.46
02/07/13,10
03/07/13,9.89
04/07/13,10.02
05/07/13,9.83
08/07/13,9.83
10/07/13,9.9
11/07/13,10.15
12/07/13,10.04
15/07/13,10.23
16/07/13,10.29
17/07/13,10.42
18/07/13,10.43
19/07/13,10.39
22/07/13,10.61
23/07/13,10.75
24/07/13,10.62
25/07/13,10.64
26/07/13,10.64
29/07/13,10.64
30/07/13,10.72
31/07/13,10.69
01/08/13,11.04
02/08/13,10.97
05/08/13,10.8
06/08/13,10.55
07/08/13,10.53
08/08/13,10.84
09/08/13,10.89
12/08/13,11.18
13/08/13,11.25
14/08/13,11.14
15/08/13,11.05
16/08/13,10.82
19/08/13,10.73
20/08/13,10.61
21/08/13,10.53
22/08/13,10.54
23/08/13,10.9
26/08/13,10.71
27/08/13,10.41
28/08/13,10.45
29/08/13,10.54
30/08/13,10.75
02/09/13,10.86
03/09/13,10.76
04/09/13,10.78
05/09/13,10.9
06/09/13,11.12
09/09/13,11.43
10/09/13,11.51
11/09/13,11.46
12/09/13,11.43
13/09/13,11.6
16/09/13,11.53
17/09/13,11.71
18/09/13,12.05
19/09/13,11.98
20/09/13,11.64
23/09/13,11.73
24/09/13,11.67
25/09/13,11.68
26/09/13,11.68
27/09/13,11.95
30/09/13,11.67
01/10/13,11.78
02/10/13,11.73
03/10/13,11.76
04/10/13,11.8
07/10/13,11.73
08/10/13,11.69
09/10/13,11.81
10/10/13,12.02
11/10/13,11.91
14/10/13,11.99
15/10/13,12.04
16/10/13,12.18
17/10/13,12.28
18/10/13,12.58
21/10/13,12.47
22/10/13,12.54
23/10/13,12.37
24/10/13,12.31
25/10/13,12.24
28/10/13,12.39
29/10/13,12.84
30/10/13,12.8
31/10/13,12.84
