Data,Último
14/08/12,18.09
15/08/12,18.27
16/08/12,18.63
17/08/12,18.7
20/08/12,18.73
21/08/12,18.43
22/08/12,18.65
23/08/12,18.47
24/08/12,18.43
27/08/12,18.55
28/08/12,18.52
29/08/12,18.41
30/08/12,18.26
31/08/12,18.01
03/09/12,17.95
04/09/12,17.73
05/09/12,17.87
06/09/12,18.23
10/09/12,18.43
11/09/12,18.85
12/09/12,19.09
13/09/12,19.88
14/09/12,20.22
17/09/12,20.18
18/09/12,20.14
19/09/12,19.68
20/09/12,19.9
21/09/12,19.7
24/09/12,19.93
25/09/12,19.74
26/09/12,19.76
27/09/12,19.71
28/09/12,19.42
01/10/12,19.54
02/10/12,19.7
03/10/12,19.39
04/10/12,19.44
05/10/12,19.31
08/10/12,19.45
09/10/12,19.29
10/10/12,19.2
11/10/12,19.53
15/10/12,19.79
16/10/12,19.79
17/10/12,19.63
18/10/12,19.53
19/10/12,19.31
22/10/12,19.14
23/10/12,18.81
24/10/12,18.7
25/10/12,18.88
26/10/12,19.18
29/10/12,18.53
30/10/12,18.69
31/10/12,18.05
01/11/12,18.1
05/11/12,18.43
06/11/12,18.82
07/11/12,18.38
08/11/12,17.89
09/11/12,18.04
12/11/12,17.74
13/11/12,17.77
14/11/12,17.19
16/11/12,16.52
19/11/12,16.6
21/11/12,16.16
22/11/12,16.19
23/11/12,16.64
26/11/12,16.33
27/11/12,16.07
28/11/12,16.19
29/11/12,16.62
30/11/12,16.2
03/12/12,16.49
04/12/12,16.33
05/12/12,16.44
06/12/12,16.23
07/12/12,16.56
10/12/12,16.99
11/12/12,17.35
12/12/12,17.23
13/12/12,16.99
14/12/12,17.54
17/12/12,17.29
18/12/12,17.51
19/12/12,18.17
20/12/12,18.27
21/12/12,17.96
26/12/12,17.41
27/12/12,16.85
28/12/12,16.94
02/01/13,17.09
03/01/13,17.71
04/01/13,17.78
07/01/13,17.43
08/01/13,16.92
09/01/13,17.08
10/01/13,17.21
11/01/13,17.25
14/01/13,17.23
15/01/13,17.2
16/01/13,17.22
17/01/13,17.11
18/01/13,16.99
21/01/13,16.83
22/01/13,16.99
23/01/13,16.97
24/01/13,17.02
28/01/13,16.81
29/01/13,16.59
30/01/13,15.8
31/01/13,15.69
01/02/13,16.02
04/02/13,15.62
05/02/13,15.69
06/02/13,15.28
07/02/13,15.19
08/02/13,15.4
13/02/13,15.45
14/02/13,15.34
15/02/13,15.3
18/02/13,15.54
19/02/13,15.71
20/02/13,15.29
21/02/13,15.03
22/02/13,14.89
25/02/13,14.71
26/02/13,14.53
27/02/13,14.59
28/02/13,14.42
01/03/13,14.67
04/03/13,14.32
05/03/13,14.37
06/03/13,15.67
07/03/13,16.45
08/03/13,15.94
11/03/13,16.43
12/03/13,16.27
13/03/13,16.28
14/03/13,16.82
15/03/13,16.57
18/03/13,16.66
19/03/13,16.58
20/03/13,16.36
21/03/13,16.08
22/03/13,16.17
25/03/13,16.17
26/03/13,16.13
27/03/13,15.99
28/03/13,15.93
01/04/13,15.66
02/04/13,15.36
03/04/13,15.62
04/04/13,15.38
05/04/13,15.45
08/04/13,15.11
09/04/13,15.75
10/04/13,15.99
11/04/13,15.61
12/04/13,15.59
15/04/13,14.95
16/04/13,15.36
17/04/13,14.9
18/04/13,15.47
19/04/13,16.04
22/04/13,16.29
23/04/13,16.65
24/04/13,16.88
25/04/13,16.66
26/04/13,16.74
29/04/13,17.66
30/04/13,18.15
02/05/13,18.29
03/05/13,18.07
06/05/13,18.38
07/05/13,18.63
08/05/13,18.33
09/05/13,18.28
10/05/13,18.02
13/05/13,17.52
14/05/13,17.66
15/05/13,17.68
16/05/13,17.84
17/05/13,18.02
20/05/13,18.25
21/05/13,18.28
22/05/13,17.99
23/05/13,17.94
24/05/13,18.11
27/05/13,18.01
28/05/13,18.13
29/05/13,17.93
31/05/13,18.11
03/06/13,18.33
04/06/13,18.13
05/06/13,17.54
06/06/13,17.58
07/06/13,17.02
10/06/13,17.05
11/06/13,16.74
12/06/13,16.37
13/06/13,16.98
14/06/13,16.31
17/06/13,16.34
18/06/13,16.11
19/06/13,15.54
20/06/13,15.37
21/06/13,14.87
24/06/13,14.37
25/06/13,14.45
26/06/13,14.59
27/06/13,14.8
28/06/13,14.62
01/07/13,14.6
02/07/13,13.9
03/07/13,14.36
04/07/13,14.42
05/07/13,13.69
08/07/13,13.53
10/07/13,13.74
11/07/13,14.27
12/07/13,13.94
15/07/13,14.04
16/07/13,14.23
17/07/13,14.51
18/07/13,14.54
19/07/13,14.34
22/07/13,14.72
23/07/13,14.82
24/07/13,14.81
25/07/13,15.21
26/07/13,15.31
29/07/13,15.07
30/07/13,14.87
31/07/13,14.72
01/08/13,15.3
02/08/13,15.18
05/08/13,15.04
06/08/13,14.71
07/08/13,14.68
08/08/13,15.04
09/08/13,15.43
12/08/13,14.93
13/08/13,14.79
14/08/13,15.31
15/08/13,16.11
16/08/13,16.06
19/08/13,16.11
20/08/13,15.47
21/08/13,15.66
22/08/13,16.49
23/08/13,16.76
26/08/13,16.43
27/08/13,15.76
28/08/13,15.5
29/08/13,15.27
30/08/13,15.18
02/09/13,15.3
03/09/13,15.16
04/09/13,15.22
05/09/13,15.84
06/09/13,16.04
09/09/13,16.41
10/09/13,16.57
11/09/13,16.49
12/09/13,16.12
13/09/13,16.38
16/09/13,16.67
17/09/13,16.74
18/09/13,17.07
19/09/13,17.31
20/09/13,17.11
23/09/13,17.27
24/09/13,16.96
25/09/13,16.98
26/09/13,16.79
27/09/13,16.71
30/09/13,16.58
01/10/13,16.86
02/10/13,16.96
03/10/13,16.75
04/10/13,16.86
07/10/13,16.82
08/10/13,16.54
09/10/13,16.32
10/10/13,16.4
11/10/13,16.35
14/10/13,16.5
15/10/13,16.64
16/10/13,16.58
17/10/13,16.45
18/10/13,16.2
21/10/13,17.05
22/10/13,16.76
23/10/13,16.56
24/10/13,16.48
25/10/13,16.7
28/10/13,17.97
29/10/13,17.8
30/10/13,18.02
31/10/13,18.45
01/11/13,17.94
04/11/13,18.27
05/11/13,18.29
06/11/13,18.44
07/11/13,18.07
08/11/13,17.74
11/11/13,18.15
12/11/13,17.66
13/11/13,18.01
14/11/13,18.47
18/11/13,19.37
19/11/13,19.07
21/11/13,18.88
22/11/13,18.67
25/11/13,18.39
26/11/13,17.24
27/11/13,17.14
28/11/13,16.86
29/11/13,17.27
02/12/13,15.68
03/12/13,15.82
04/12/13,15.72
05/12/13,15.93
06/12/13,15.56
09/12/13,15.58
10/12/13,15.63
11/12/13,15.16
12/12/13,15.23
13/12/13,15.38
16/12/13,15.66
17/12/13,15.18
18/12/13,15.21
19/12/13,15.58
20/12/13,15.28
23/12/13,15.41
26/12/13,15.28
27/12/13,15.29
30/12/13,15.43
