Data,Último
28/11/13,18.54
29/11/13,18.72
02/12/13,18.13
03/12/13,17.75
04/12/13,17.4
05/12/13,18.05
06/12/13,18.07
09/12/13,18.17
10/12/13,17.9
11/12/13,17.42
12/12/13,17.51
13/12/13,17.73
16/12/13,17.68
17/12/13,17.69
18/12/13,17.8
19/12/13,17.94
20/12/13,18.02
23/12/13,18.03
26/12/13,17.98
27/12/13,17.86
30/12/13,17.94
02/01/14,17.65
03/01/14,17.78
06/01/14,17.57
07/01/14,17.27
08/01/14,16.92
09/01/14,16.29
10/01/14,16.88
13/01/14,16.69
14/01/14,17.22
15/01/14,17.04
16/01/14,16.92
17/01/14,16.47
20/01/14,16.4
21/01/14,16.47
22/01/14,16.52
23/01/14,15.82
24/01/14,15.57
27/01/14,15.76
28/01/14,15.58
29/01/14,14.89
30/01/14,14.78
31/01/14,15.36
03/02/14,14.8
04/02/14,15.28
05/02/14,15.18
06/02/14,15.89
07/02/14,15.8
10/02/14,16.23
11/02/14,16.07
12/02/14,16.11
13/02/14,15.31
14/02/14,15.15
17/02/14,15.16
18/02/14,14.71
19/02/14,14.54
20/02/14,15.14
21/02/14,14.97
24/02/14,14.6
25/02/14,14.65
26/02/14,14.43
27/02/14,15.02
28/02/14,15.32
05/03/14,15.32
06/03/14,14.99
07/03/14,14.71
10/03/14,14.58
11/03/14,14.46
12/03/14,14.48
13/03/14,14.39
14/03/14,14.17
17/03/14,14.07
18/03/14,14.26
19/03/14,14.91
20/03/14,15.72
21/03/14,15.55
24/03/14,15.64
25/03/14,15.68
26/03/14,15.88
27/03/14,16.93
28/03/14,16.72
31/03/14,17.15
01/04/14,17.14
02/04/14,17.85
03/04/14,17.57
04/04/14,17.73
07/04/14,18.73
08/04/14,18.2
09/04/14,17.61
10/04/14,17.64
11/04/14,17.93
14/04/14,17.66
15/04/14,17.43
16/04/14,17.38
17/04/14,18.14
22/04/14,18.25
23/04/14,17.94
24/04/14,17.81
25/04/14,17.54
28/04/14,17.64
29/04/14,17.98
30/04/14,17.61
02/05/14,17.94
05/05/14,18.3
06/05/14,18.58
07/05/14,18.81
08/05/14,18.01
09/05/14,17.74
12/05/14,17.88
13/05/14,17.99
14/05/14,18.06
15/05/14,18.05
16/05/14,18.09
19/05/14,17.97
20/05/14,17.91
21/05/14,16.61
22/05/14,17.2
23/05/14,16.91
26/05/14,16.94
27/05/14,17.04
28/05/14,17.62
29/05/14,17.51
30/05/14,17.19
02/06/14,17.25
03/06/14,17.47
04/06/14,17.43
05/06/14,17.49
06/06/14,18.42
09/06/14,18.95
10/06/14,19.52
11/06/14,19.93
13/06/14,20.14
16/06/14,20.31
17/06/14,19.97
18/06/14,19.77
20/06/14,19.58
23/06/14,19.42
24/06/14,19.71
25/06/14,19.45
26/06/14,19.34
27/06/14,19.24
30/06/14,18.99
01/07/14,19.06
02/07/14,18.74
03/07/14,18.84
04/07/14,18.81
07/07/14,19
08/07/14,19.3
10/07/14,20.07
11/07/14,20.08
14/07/14,20.61
15/07/14,20.75
16/07/14,20.9
17/07/14,21.01
18/07/14,21.57
21/07/14,22.07
22/07/14,22.22
23/07/14,22.4
24/07/14,22.63
25/07/14,22.38
28/07/14,22.24
29/07/14,21.9
30/07/14,21.75
31/07/14,21.18
01/08/14,20.86
04/08/14,21.08
